Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Calendar_page/Input_Start_Date""))",Chrome 120.0.0.0,,,2024-01-19 14:35:54,2024-01-19 14:35:54,0.070s,PASSED
delay(3),Chrome 120.0.0.0,,,2024-01-19 14:35:54,2024-01-19 14:35:57,3.004s,PASSED
"click(findTestObject(""Calendar_page/startDate/JanuaryStartDates/div_20""))",Chrome 120.0.0.0,,,2024-01-19 14:35:57,2024-01-19 14:35:57,0.067s,PASSED
delay(3),Chrome 120.0.0.0,,,2024-01-19 14:35:57,2024-01-19 14:36:00,3.012s,PASSED
"click(findTestObject(""Calendar_page/Input_Busy_Days""))",Chrome 120.0.0.0,,,2024-01-19 14:36:00,2024-01-19 14:36:00,0.069s,PASSED
"click(findTestObject(""Calendar_page/startDate/JanuaryStartDates/div_23""))",Chrome 120.0.0.0,,,2024-01-19 14:36:00,2024-01-19 14:36:00,0.070s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-19 14:36:00,2024-01-19 14:36:02,2.002s,PASSED
"click(findTestObject(""Calendar_page/startDate/JanuaryStartDates/div_24""))",Chrome 120.0.0.0,,,2024-01-19 14:36:02,2024-01-19 14:36:02,0.062s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-19 14:36:02,2024-01-19 14:36:04,2.007s,PASSED
"click(findTestObject(""Calendar_page/div_day_Column""))",Chrome 120.0.0.0,,,2024-01-19 14:36:04,2024-01-19 14:36:04,0.069s,PASSED
"selectOptionByLabel(findTestObject(""Calendar_page/Select_Available_From""), ""01:30 PM"", false)",Chrome 120.0.0.0,,,2024-01-19 14:36:04,2024-01-19 14:36:04,0.079s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-19 14:36:04,2024-01-19 14:36:06,2.014s,PASSED
"selectOptionByLabel(findTestObject(""Calendar_page/Select_Available_To""), ""04:30 PM"", false)",Chrome 120.0.0.0,,,2024-01-19 14:36:06,2024-01-19 14:36:06,0.065s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-19 14:36:06,2024-01-19 14:36:08,2.011s,PASSED
"click(findTestObject(""Calendar_page/button_Save""))",Chrome 120.0.0.0,,,2024-01-19 14:36:08,2024-01-19 14:36:09,0.057s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-19 14:36:09,2024-01-19 14:36:11,2.003s,PASSED
"click(findTestObject(""Calendar_page/Button_Next (1)""))",Chrome 120.0.0.0,,,2024-01-19 14:36:11,2024-01-19 14:36:11,0.049s,PASSED
delay(3),Chrome 120.0.0.0,,,2024-01-19 14:36:11,2024-01-19 14:36:14,3.007s,PASSED
"click(findTestObject(""Calendar_page/button_Ok""))",Chrome 120.0.0.0,,,2024-01-19 14:36:14,2024-01-19 14:36:14,0.062s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-19 14:36:14,2024-01-19 14:36:16,2.010s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,2024-01-19 14:36:16,2024-01-19 14:36:16,0.343s,PASSED
,,,,,,,
Test Cases/Senior_TestCases/TC01_CreateProfile_Type,Chrome 120.0.0.0,,,2024-01-19 14:36:16,2024-01-19 14:38:14,1m - 57.794s,PASSED
"callTestCase(findTestCase(""Common_TestCases/Senior_SignUp""), [""username"":UserName, ""email"":Email, ""zipcode"":ZipCode, ""password"":Password], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,2024-01-19 14:36:16,2024-01-19 14:36:22,5.846s,PASSED
"verifyElementPresent(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Text_Expectations_From_Companion""), 0)",Chrome 120.0.0.0,,,2024-01-19 14:36:22,2024-01-19 14:36:28,5.852s,PASSED
"verifyElementPresent(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Text_Select the button of your choice to create your profile""), 0)",Chrome 120.0.0.0,,,2024-01-19 14:36:28,2024-01-19 14:36:28,0.037s,PASSED
"verifyElementPresent(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Text_We are excited""), 0)",Chrome 120.0.0.0,,,2024-01-19 14:36:28,2024-01-19 14:36:28,0.031s,PASSED
"waitForElementClickable(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_I_Want_To_Type""), 65)",Chrome 120.0.0.0,,,2024-01-19 14:36:28,2024-01-19 14:37:10,42.114s,PASSED
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_I_Want_To_Type""))",Chrome 120.0.0.0,,,2024-01-19 14:37:10,2024-01-19 14:37:10,0.058s,PASSED
"setText(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Input_I_Want_To_Type""), Profile)",Chrome 120.0.0.0,,,2024-01-19 14:37:10,2024-01-19 14:37:10,0.438s,PASSED
"scrollToElement(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/button_Next""), 0)",Chrome 120.0.0.0,,,2024-01-19 14:37:10,2024-01-19 14:37:10,0.034s,PASSED
"click(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/button_Next""))",Chrome 120.0.0.0,,,2024-01-19 14:37:10,2024-01-19 14:37:11,0.060s,PASSED
delay(20),Chrome 120.0.0.0,,,2024-01-19 14:37:11,2024-01-19 14:37:31,20.004s,PASSED
"waitForElementNotPresent(findTestObject(""WaitingPage/Waiting_Page/txt_1-2 minutes""), 180)",Chrome 120.0.0.0,,,2024-01-19 14:37:31,2024-01-19 14:37:48,16.991s,PASSED
"Education = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Educational_Info""), ""value"")",Chrome 120.0.0.0,,,2024-01-19 14:37:48,2024-01-19 14:37:48,0.049s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""EDUCATION"", Education, EducationNew)",Chrome 120.0.0.0,,,2024-01-19 14:37:48,2024-01-19 14:37:48,0.000s,PASSED
"Hobbies = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Appropriate_Hobbies""), ""value"")",Chrome 120.0.0.0,,,2024-01-19 14:37:48,2024-01-19 14:37:48,0.044s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""HOBBIES"", Hobbies, HobbiesNew)",Chrome 120.0.0.0,,,2024-01-19 14:37:48,2024-01-19 14:37:48,0.000s,PASSED
"Expectations = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_expectation""), ""value"")",Chrome 120.0.0.0,,,2024-01-19 14:37:48,2024-01-19 14:37:48,0.033s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""EXPECTATIONS"", Expectations, ExpectationsNew)",Chrome 120.0.0.0,,,2024-01-19 14:37:48,2024-01-19 14:37:48,0.001s,PASSED
"Others = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Appropriate_Health""), ""value"")",Chrome 120.0.0.0,,,2024-01-19 14:37:48,2024-01-19 14:37:48,0.041s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""OTHERS"", Others, OtherNew)",Chrome 120.0.0.0,,,2024-01-19 14:37:48,2024-01-19 14:37:48,0.001s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/button_Next""), 65)",Chrome 120.0.0.0,,,2024-01-19 14:37:48,2024-01-19 14:37:48,0.032s,PASSED
"click(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/button_Next""))",Chrome 120.0.0.0,,,2024-01-19 14:37:48,2024-01-19 14:37:50,2.193s,PASSED
"waitForElementNotPresent(findTestObject(""WaitingPage/Waiting_Page/Clock_categoryToCalender""), 10)",Chrome 120.0.0.0,,,2024-01-19 14:37:50,2024-01-19 14:37:52,1.603s,PASSED
"scrollToElement(findTestObject(""Calendar_page/Input_Start_Date""), 0)",Chrome 120.0.0.0,,,2024-01-19 14:37:52,2024-01-19 14:37:52,0.033s,PASSED
"click(findTestObject(""Calendar_page/Input_Start_Date""))",Chrome 120.0.0.0,,,2024-01-19 14:37:52,2024-01-19 14:37:52,0.075s,PASSED
delay(3),Chrome 120.0.0.0,,,2024-01-19 14:37:52,2024-01-19 14:37:55,3.003s,PASSED
