Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/button_Next""))",Chrome 120.0.0.0,,,2024-01-12 14:17:10,2024-01-12 14:17:10,0.061s,PASSED
delay(45),Chrome 120.0.0.0,,,2024-01-12 14:17:10,2024-01-12 14:17:55,45.011s,PASSED
"Education = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Educational_Info""), ""value"")",Chrome 120.0.0.0,,,2024-01-12 14:17:55,2024-01-12 14:17:55,0.047s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""EDUCATION"", Education, EducationNew)",Chrome 120.0.0.0,,,2024-01-12 14:17:55,2024-01-12 14:17:55,0.002s,PASSED
"Hobbies = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Appropriate_Hobbies""), ""value"")",Chrome 120.0.0.0,,,2024-01-12 14:17:55,2024-01-12 14:17:55,0.036s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""HOBBIES"", Hobbies, HobbiesNew)",Chrome 120.0.0.0,,,2024-01-12 14:17:55,2024-01-12 14:17:55,0.001s,PASSED
"Expectations = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_expectation""), ""value"")",Chrome 120.0.0.0,,,2024-01-12 14:17:55,2024-01-12 14:17:55,0.040s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""EXPECTATIONS"", Expectations, ExpectationsNew)",Chrome 120.0.0.0,,,2024-01-12 14:17:55,2024-01-12 14:17:55,0.001s,PASSED
"Others = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Appropriate_Health""), ""value"")",Chrome 120.0.0.0,,,2024-01-12 14:17:55,2024-01-12 14:17:56,0.034s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""OTHERS"", Others, OtherNew)",Chrome 120.0.0.0,,,2024-01-12 14:17:56,2024-01-12 14:17:56,0.001s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/button_Next""), 65)",Chrome 120.0.0.0,,,2024-01-12 14:17:56,2024-01-12 14:17:56,0.033s,PASSED
"click(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/button_Next""))",Chrome 120.0.0.0,,,2024-01-12 14:17:56,2024-01-12 14:17:58,2.218s,PASSED
"waitForElementNotPresent(findTestObject(""WaitingPage/Waiting_Page/Clock_categoryToCalender""), 10)",Chrome 120.0.0.0,,,2024-01-12 14:17:58,2024-01-12 14:17:59,1.629s,PASSED
"scrollToElement(findTestObject(""Calendar_page/Input_Start_Date""), 0)",Chrome 120.0.0.0,,,2024-01-12 14:17:59,2024-01-12 14:17:59,0.042s,PASSED
"click(findTestObject(""Calendar_page/Input_Busy_Days""))",Chrome 120.0.0.0,,,2024-01-12 14:17:59,2024-01-12 14:18:00,0.080s,PASSED
"click(findTestObject(""Calendar_page/startDate/JanuaryStartDates/div_16""))",Chrome 120.0.0.0,,,2024-01-12 14:18:00,2024-01-12 14:18:00,0.070s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 14:18:00,2024-01-12 14:18:02,2.015s,PASSED
"click(findTestObject(""Calendar_page/startDate/JanuaryStartDates/div_16""))",Chrome 120.0.0.0,,,2024-01-12 14:18:02,2024-01-12 14:18:02,0.067s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 14:18:02,2024-01-12 14:18:04,2.010s,PASSED
"click(findTestObject(""Calendar_page/div_day_Column""))",Chrome 120.0.0.0,,,2024-01-12 14:18:04,2024-01-12 14:18:04,0.074s,PASSED
"selectOptionByLabel(findTestObject(""Calendar_page/Select_Available_From""), ""05:30 PM"", false)",Chrome 120.0.0.0,,,2024-01-12 14:18:04,2024-01-12 14:18:04,0.078s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 14:18:04,2024-01-12 14:18:06,2.005s,PASSED
"selectOptionByLabel(findTestObject(""Calendar_page/Select_Available_To""), ""06:00 PM"", false)",Chrome 120.0.0.0,,,2024-01-12 14:18:06,2024-01-12 14:18:06,0.090s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 14:18:06,2024-01-12 14:18:08,2.005s,PASSED
"click(findTestObject(""Calendar_page/button_Save""))",Chrome 120.0.0.0,,,2024-01-12 14:18:08,2024-01-12 14:18:08,0.061s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 14:18:08,2024-01-12 14:18:10,2.009s,PASSED
"click(findTestObject(""Calendar_page/Button_Next (1)""))",Chrome 120.0.0.0,,,2024-01-12 14:18:10,2024-01-12 14:18:10,0.064s,PASSED
delay(3),Chrome 120.0.0.0,,,2024-01-12 14:18:10,2024-01-12 14:18:13,3.013s,PASSED
"click(findTestObject(""Calendar_page/button_Ok""))",Chrome 120.0.0.0,,,2024-01-12 14:18:13,2024-01-12 14:18:13,0.096s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 14:18:13,2024-01-12 14:18:15,2.003s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,2024-01-12 14:18:15,2024-01-12 14:18:16,0.357s,PASSED
