Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Calendar_page/busyDates/JanuaryBusyDate/div_17""))",Chrome 120.0.0.0,,,2024-01-12 13:31:03,2024-01-12 13:31:03,0.071s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 13:31:03,2024-01-12 13:31:05,2.002s,PASSED
"click(findTestObject(""Calendar_page/busyDates/JanuaryBusyDate/div_22""))",Chrome 120.0.0.0,,,2024-01-12 13:31:05,2024-01-12 13:31:05,0.086s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 13:31:05,2024-01-12 13:31:07,2.016s,PASSED
"click(findTestObject(""Calendar_page/div_day_Column""))",Chrome 120.0.0.0,,,2024-01-12 13:31:07,2024-01-12 13:31:07,0.068s,PASSED
"selectOptionByLabel(findTestObject(""Calendar_page/Select_Available_From""), ""01:30 PM"", false)",Chrome 120.0.0.0,,,2024-01-12 13:31:07,2024-01-12 13:31:07,0.078s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 13:31:07,2024-01-12 13:31:09,2.014s,PASSED
"selectOptionByLabel(findTestObject(""Calendar_page/Select_Available_To""), ""04:30 PM"", false)",Chrome 120.0.0.0,,,2024-01-12 13:31:09,2024-01-12 13:31:09,0.074s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 13:31:09,2024-01-12 13:31:11,2.014s,PASSED
"click(findTestObject(""Calendar_page/button_Save""))",Chrome 120.0.0.0,,,2024-01-12 13:31:11,2024-01-12 13:31:11,0.069s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 13:31:11,2024-01-12 13:31:13,2.004s,PASSED
"click(findTestObject(""Calendar_page/Button_Next (1)""))",Chrome 120.0.0.0,,,2024-01-12 13:31:13,2024-01-12 13:31:13,0.056s,PASSED
delay(3),Chrome 120.0.0.0,,,2024-01-12 13:31:13,2024-01-12 13:31:16,3.003s,PASSED
"click(findTestObject(""Calendar_page/button_Ok""))",Chrome 120.0.0.0,,,2024-01-12 13:31:16,2024-01-12 13:31:16,0.085s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 13:31:16,2024-01-12 13:31:18,2.012s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,2024-01-12 13:31:18,2024-01-12 13:31:19,0.405s,PASSED
,,,,,,,
Test Cases/Senior_TestCases/TC01_CreateProfile_Type,Chrome 120.0.0.0,,,2024-01-12 13:31:19,2024-01-12 13:33:16,1m - 56.651s,PASSED
"callTestCase(findTestCase(""Common_TestCases/Senior_SignUp""), [""username"":UserName, ""email"":Email, ""zipcode"":ZipCode, ""password"":Password], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,2024-01-12 13:31:19,2024-01-12 13:31:25,5.967s,PASSED
"verifyElementPresent(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Text_Expectations_From_Companion""), 0)",Chrome 120.0.0.0,,,2024-01-12 13:31:25,2024-01-12 13:31:30,4.861s,PASSED
"verifyElementPresent(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Text_Select the button of your choice to create your profile""), 0)",Chrome 120.0.0.0,,,2024-01-12 13:31:30,2024-01-12 13:31:30,0.028s,PASSED
"verifyElementPresent(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Text_We are excited""), 0)",Chrome 120.0.0.0,,,2024-01-12 13:31:30,2024-01-12 13:31:30,0.027s,PASSED
"waitForElementClickable(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_I_Want_To_Type""), 65)",Chrome 120.0.0.0,,,2024-01-12 13:31:30,2024-01-12 13:32:11,41.617s,PASSED
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_I_Want_To_Type""))",Chrome 120.0.0.0,,,2024-01-12 13:32:11,2024-01-12 13:32:12,0.056s,PASSED
"setText(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Input_I_Want_To_Type""), Profile)",Chrome 120.0.0.0,,,2024-01-12 13:32:12,2024-01-12 13:32:12,0.450s,PASSED
"scrollToElement(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/button_Next""), 0)",Chrome 120.0.0.0,,,2024-01-12 13:32:12,2024-01-12 13:32:12,0.033s,PASSED
"click(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/button_Next""))",Chrome 120.0.0.0,,,2024-01-12 13:32:12,2024-01-12 13:32:12,0.058s,PASSED
delay(20),Chrome 120.0.0.0,,,2024-01-12 13:32:12,2024-01-12 13:32:32,20.007s,PASSED
"waitForElementNotPresent(findTestObject(""WaitingPage/Waiting_Page/txt_1-2 minutes""), 180)",Chrome 120.0.0.0,,,2024-01-12 13:32:32,2024-01-12 13:32:49,17.155s,PASSED
"Education = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Educational_Info""), ""value"")",Chrome 120.0.0.0,,,2024-01-12 13:32:49,2024-01-12 13:32:49,0.036s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""EDUCATION"", Education, EducationNew)",Chrome 120.0.0.0,,,2024-01-12 13:32:49,2024-01-12 13:32:49,0.001s,PASSED
"Hobbies = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Appropriate_Hobbies""), ""value"")",Chrome 120.0.0.0,,,2024-01-12 13:32:49,2024-01-12 13:32:49,0.035s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""HOBBIES"", Hobbies, HobbiesNew)",Chrome 120.0.0.0,,,2024-01-12 13:32:49,2024-01-12 13:32:49,0.001s,PASSED
"Expectations = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_expectation""), ""value"")",Chrome 120.0.0.0,,,2024-01-12 13:32:49,2024-01-12 13:32:49,0.033s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""EXPECTATIONS"", Expectations, ExpectationsNew)",Chrome 120.0.0.0,,,2024-01-12 13:32:49,2024-01-12 13:32:49,0.000s,PASSED
"Others = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Appropriate_Health""), ""value"")",Chrome 120.0.0.0,,,2024-01-12 13:32:49,2024-01-12 13:32:49,0.046s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""OTHERS"", Others, OtherNew)",Chrome 120.0.0.0,,,2024-01-12 13:32:49,2024-01-12 13:32:49,0.001s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/button_Next""), 65)",Chrome 120.0.0.0,,,2024-01-12 13:32:49,2024-01-12 13:32:49,0.031s,PASSED
"click(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/button_Next""))",Chrome 120.0.0.0,,,2024-01-12 13:32:49,2024-01-12 13:32:52,2.190s,PASSED
"waitForElementNotPresent(findTestObject(""WaitingPage/Waiting_Page/Clock_categoryToCalender""), 10)",Chrome 120.0.0.0,,,2024-01-12 13:32:52,2024-01-12 13:32:53,1.630s,PASSED
"scrollToElement(findTestObject(""Calendar_page/Input_Start_Date""), 0)",Chrome 120.0.0.0,,,2024-01-12 13:32:53,2024-01-12 13:32:53,0.047s,PASSED
"click(findTestObject(""Calendar_page/Input_Start_Date""))",Chrome 120.0.0.0,,,2024-01-12 13:32:53,2024-01-12 13:32:53,0.076s,PASSED
delay(3),Chrome 120.0.0.0,,,2024-01-12 13:32:53,2024-01-12 13:32:56,3.015s,PASSED
"click(findTestObject(""Calendar_page/startDate/JanuaryStartDates/div_14""))",Chrome 120.0.0.0,,,2024-01-12 13:32:56,2024-01-12 13:32:56,0.079s,PASSED
delay(3),Chrome 120.0.0.0,,,2024-01-12 13:32:56,2024-01-12 13:32:59,3.010s,PASSED
"click(findTestObject(""Calendar_page/Input_Busy_Days""))",Chrome 120.0.0.0,,,2024-01-12 13:32:59,2024-01-12 13:33:00,0.092s,PASSED
"click(findTestObject(""Calendar_page/busyDates/JanuaryBusyDate/div_17""))",Chrome 120.0.0.0,,,2024-01-12 13:33:00,2024-01-12 13:33:00,0.064s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 13:33:00,2024-01-12 13:33:02,2.009s,PASSED
"click(findTestObject(""Calendar_page/busyDates/JanuaryBusyDate/div_22""))",Chrome 120.0.0.0,,,2024-01-12 13:33:02,2024-01-12 13:33:02,0.075s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 13:33:02,2024-01-12 13:33:04,2.009s,PASSED
"click(findTestObject(""Calendar_page/div_day_Column""))",Chrome 120.0.0.0,,,2024-01-12 13:33:04,2024-01-12 13:33:04,0.071s,PASSED
"selectOptionByLabel(findTestObject(""Calendar_page/Select_Available_From""), ""01:30 PM"", false)",Chrome 120.0.0.0,,,2024-01-12 13:33:04,2024-01-12 13:33:04,0.081s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 13:33:04,2024-01-12 13:33:06,2.009s,PASSED
"selectOptionByLabel(findTestObject(""Calendar_page/Select_Available_To""), ""04:30 PM"", false)",Chrome 120.0.0.0,,,2024-01-12 13:33:06,2024-01-12 13:33:06,0.082s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 13:33:06,2024-01-12 13:33:08,2.018s,PASSED
"click(findTestObject(""Calendar_page/button_Save""))",Chrome 120.0.0.0,,,2024-01-12 13:33:08,2024-01-12 13:33:08,0.076s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 13:33:08,2024-01-12 13:33:10,2.016s,PASSED
"click(findTestObject(""Calendar_page/Button_Next (1)""))",Chrome 120.0.0.0,,,2024-01-12 13:33:10,2024-01-12 13:33:10,0.063s,PASSED
delay(3),Chrome 120.0.0.0,,,2024-01-12 13:33:10,2024-01-12 13:33:13,3.011s,PASSED
"click(findTestObject(""Calendar_page/button_Ok""))",Chrome 120.0.0.0,,,2024-01-12 13:33:13,2024-01-12 13:33:13,0.082s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 13:33:13,2024-01-12 13:33:15,2.008s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,2024-01-12 13:33:15,2024-01-12 13:33:16,0.357s,PASSED
,,,,,,,
Test Cases/Senior_TestCases/TC03_ReRecord_Type,Chrome 120.0.0.0,,,2024-01-12 13:33:16,2024-01-12 13:35:21,2m - 5.479s,PASSED
"callTestCase(findTestCase(""Common_TestCases/Sign_In""), [""email"":Email, ""password"":Password], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,2024-01-12 13:33:16,2024-01-12 13:33:22,5.869s,PASSED
delay(5),Chrome 120.0.0.0,,,2024-01-12 13:33:22,2024-01-12 13:33:27,5.015s,PASSED
"scrollToElement(findTestObject(""Category_View_Page/Category_View_Page_Objects/btn_Re-record""), 0)",Chrome 120.0.0.0,,,2024-01-12 13:33:27,2024-01-12 13:33:27,0.084s,PASSED
"click(findTestObject(""Category_View_Page/Category_View_Page_Objects/btn_Re-record""))",Chrome 120.0.0.0,,,2024-01-12 13:33:27,2024-01-12 13:33:29,2.136s,PASSED
"click(findTestObject(""Category_View_Page/Category_View_Page_Objects/btn_Proceed""))",Chrome 120.0.0.0,,,2024-01-12 13:33:29,2024-01-12 13:33:31,2.154s,PASSED
"waitForElementClickable(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_I_Want_To_Type""), 65)",Chrome 120.0.0.0,,,2024-01-12 13:33:31,2024-01-12 13:34:13,41.961s,PASSED
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_I_Want_To_Type""))",Chrome 120.0.0.0,,,2024-01-12 13:34:13,2024-01-12 13:34:13,0.097s,PASSED
"setText(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Input_I_Want_To_Type""), Profile)",Chrome 120.0.0.0,,,2024-01-12 13:34:13,2024-01-12 13:34:14,0.569s,PASSED
"scrollToElement(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/button_Next""), 0)",Chrome 120.0.0.0,,,2024-01-12 13:34:14,2024-01-12 13:34:14,0.050s,PASSED
"click(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/button_Next""))",Chrome 120.0.0.0,,,2024-01-12 13:34:14,2024-01-12 13:34:14,0.087s,PASSED
delay(20),Chrome 120.0.0.0,,,2024-01-12 13:34:14,2024-01-12 13:34:34,20.006s,PASSED
"waitForElementNotPresent(findTestObject(""WaitingPage/Waiting_Page/txt_1-2 minutes""), 180)",Chrome 120.0.0.0,,,2024-01-12 13:34:34,2024-01-12 13:34:53,18.818s,PASSED
"Education = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Educational_Info""), ""value"")",Chrome 120.0.0.0,,,2024-01-12 13:34:53,2024-01-12 13:34:53,0.074s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""EDUCATION"", Education, EducationNew)",Chrome 120.0.0.0,,,2024-01-12 13:34:53,2024-01-12 13:34:53,0.003s,PASSED
"Hobbies = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Appropriate_Hobbies""), ""value"")",Chrome 120.0.0.0,,,2024-01-12 13:34:53,2024-01-12 13:34:53,0.056s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""HOBBIES"", Hobbies, HobbiesNew)",Chrome 120.0.0.0,,,2024-01-12 13:34:53,2024-01-12 13:34:53,0.002s,PASSED
"Expectations = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_expectation""), ""value"")",Chrome 120.0.0.0,,,2024-01-12 13:34:53,2024-01-12 13:34:53,0.075s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""EXPECTATIONS"", Expectations, ExpectationsNew)",Chrome 120.0.0.0,,,2024-01-12 13:34:53,2024-01-12 13:34:53,0.003s,PASSED
